,full_text_with_emoji,label
491,පකයා අංකලුයි විමලසේනයි දෙන්නම කියන්නෙ මහ මැතිවරණෙ ඉවර වෙනකං අස්සන් කරන එකක් නෑ මහිගෙ,1
492,Iamkavikaushi පෙරලගෙන හුකන්න හිතෙන්නේ,1
493,DevinGun Us3rchang3d aparekkavoice සත්ව කරුනාව කියන්නේ මැරුනම පෙට්ටියක දාලා ලඟට වෙලා අඬන එකට කියලා දැනගන්නකොට ලංකාවේ වෙලාව 1743 යි :person shrugging:,0
494,sanduniapsara සම්පත් :relieved face::relieved face:,0
495,Ranindu උබ කන්නෙ නෑනෙ,0
496,"මොනව වුනත් අවුරුදු කාලේට නුවර එළිය පට්ට ලස්සනයි නේ

ඒ උනාට ඇවිදින්න යන්නේ නැතුව අපිට ගෙදරට වෙලා ඉන්න තිබ්බා බං

ඇටකැසිලිකතා httpstco47ujPgsqZw",0
497,ගෑනු ලමයි අරක්කු බොන පිරිමින්ට කැමති නෑ කියන්නේ ඇයි මම අහන්නේ බේබද්දෝ වගේ මුලු වෙලාවම අරක්කු බීගෙන කුනුහරප කියන රණ්ඩු වෙන අය නෙමෙයි  සාමාන්‍යයෙන් යාලුවො එක්ක ඉඳලා හිටලා බොන අයටත් අකමැති ලියන්නේ ඇයි  අරක්කු බොන්නේ නෑ කියන්නේ මනුස්සයෙක් හොඳයි කියන එකද ,0
498,"74

ආයේ බලද්දි තමයි තේරෙන්නේ මේවා කොච්චර ගොබ්බයි ද කියලා :face with tears of joy: මේ Andie හුත්ති ව නම් පේන්නම බෑ :confounded face: Acting එහෙම අල්ලන්නෙම නෑ මට නම් :persevering face: ගොබ්බ හුත්ති :expressionless face::unamused face: — watching Step Up All In",1
499,rathgamaya උඹට මතකද ඌ මන් ප්‍රසිඩන්ට් මීඩියා ගියාම ගහපු ගැහිලි  :face with tears of joy: එතකොට මේකේ එක පකෙක් නෑ දැන් ටෝක්ස් දුන්නට මගේ පිනට අපේ ඔෆිස් එකේ උන් මං කව්ද කියලා දන්න නිසා මට මොකුත් කරන්න ගියේ නෑ ඌ කරද්දි හොඳයි උට වුනාම නරකයි ලොල් අනික මුන් කියන විදිහටයි අපි ඉන්න ඕනේ,0
500,"අංගොඩ ලොක්කාගේ ගුරුවරයා චීටි අත්අඩංගුවට දිවයින

මුන්ට ගුරුවරුත් ඉන්නවා යකෝ :astonished face:",0
501,anuwa01 Dinisuruu පුස්පෙ අනුන්ට වරදිනකොට හිනාවෙන්නෙපා කැරියා:beaming face with smiling eyes::beaming face with smiling eyes::bomb:,1
502,කොන්ඩ නම් මොනාද බ්‍රදර් කොන්ඩ ගහක්නැතුව ගෙදර ගියොත් අහනවා කවුද ඒ තට්ට බැල්ලි කියලා,0
503,වෙන් වෙන්න කලින් හැමදේම ලස්සනයි:sparkles:️,0
504,dushnivi අඩෝ thats nice,0
505,තමා වැඩ කරමින් සිටි පල්ලියේ සිතුවමි ඇදි එකල රෝමයේ කීර්තිමත් කලාකරුවෙකුවු ඇගොස්ටිනෝ ටාසි වෙත පැවරීය 1611 දී මෙම ගුරුවරයා ආටෙිමෙිසායාව දූෂණය කලේය සිය අසල්වාසී මිතුරියක වූ වැඩිමල් ගැහෑණියට ආටෙමෙිසියා කතාකලත් ඇය නෑසුනුබව පෙන්වා සිටියද ආටමෙිසියාගේ කාමරයට යාමට :backhand index pointing down:36,0
506,thegallerybitch අනුකරණය කල හැක සම කල නොහැක :folded hands::folded hands::broken heart::broken heart::face with tears of joy::face with tears of joy:,0
507,SedonaB JayaniFdo අර කලින තිබ්බ එක හරි ලස්සනයි :pleading face:,0
508,WindDesika බල්ලගෙ බල්ලා කිව්වෙ ඌ ගේ ද බල්ලගෙ බැල්ලි කිව්වනම් හරි,0
509,"සුභ උදෑසනක්  තවත් කෙනෙක්ගේ හදවතක ට කරුණාව දක්වන්න පුලුවන් වෙන සුභ ම සුභ දවසක්

:Christmas tree:දේව්:Christmas tree: httpstcowQbhHUlTlu",0
510,"තරු හිනාවුනාට පොකුරු පිටින්     මම ආසම අර ආඩම්බර හඳට






කොහෙද ඉතිං     ඒ හුත්ති පට්ට ගනං
සඳමෝල් ආතල්එකට වයිෆ්මේවදැක්කොත්ගහන්නෙඇටදෙකෙන්එල්ලල",1
511,"ස්මාර්ට් මිනිහෙක් කියන්නේ ආදරයකරුණාව සහ දයාවෙන් පිරුණු කෙනෙක්  Hiru News
httpstco9D2g5XkGoo",0
512,බයෝ හරියට ඉගෙන ගත්තේ මේ සර්ගෙන් සුසන්ත වික්‍රමසිංහ httpstcosHxsjU5Ixh,0
513,thilinixxx මගේ පයිය හොඳට ලෙවකන්න බබා :face savoring food::face savoring food::face savoring food::face savoring food:,1
514,"ඔව්
අපි මීගමුවේ

ශ්‍රී ලාංකික සියලු අාගම්වල අධ්‍යාත්මික හරය මෛත්‍රිය කරුණාවදයාව එකමුතුකම සමගියඅාදර්ශයක් වෙන්නට ලොවටම

අපගේමීගමුව  අන්තර් අාගමික කමිටුව 
අද දින 7 වන හා 8 වන වීදි නාට්‍ය සංදර්ශණ දෙකපෙරියමුල්ල රහුමානාබාත් ප්‍රදේශයේ සහ පෝරුතොට ප්‍රදේශයේදී WDS Fernando httpstconQuPEmJovc",0
515,"මාර්ගයන් වෙන්නෙ

1 යමක් වේද ග්‍රන්ථවල සඳහන්ව ඇති නිසා නොපිළිගන්න

2 පරම්පරාවෙන් එන නිසා නොපිළිගන්න

3 එසේ වන්නට ඇතැයි අනුමානයෙන් නොපිළිගන්න

4 තමන්ගේ පිටකයනට හා සම්ප්‍රදායනට සමාන යැයි නොපිළිගන්න

5 තර්කයට ගැලපේයැයි සිතා පිළිනොගන්න

29",0
516,yuneshk කලින් ඕකට බනිද්දී රනිල්ලව ඕකට අහු කරන්න ගියා මතකද දන්නේ නෑ ඒකාලේ අවසර දීපු ප්‍රොජෙක්ට් එකක් කියල :face with tears of joy::face with tears of joy: දැන් හරි ගියාම ආපහු මෙයාලගේ පොතට දාගෙන නියමයි ලිංඋඩගෙම්බෝ:face with tears of joy::face with tears of joy::folded hands:,0
517,"කාශ්‍යප රජතුමා සීගිරිය හදලා නයිට් ක්ලබ් එකක් කලා වෙන්න බැරි ද :thinking face:

නැත්නම් ගෑණු නිරුවතින් ගලේ අඳියි ද :thinking face:

මොනව උනත් ඉතිහාසය හොයලා බලලා ගල පෙරලලා දාන්න ඕනේ :thinking face:",0
518,Bloktimus මහින්දානන්ද පකයා,1
519,ඉන්න තැන රෙදි ගලෝනවා නම් ඌ තමා හොදම යාලුවා :relieved face::red heart:,0
520,"තනියෙන් පාඩම් කරලා YouTube එකේ වීඩියෝ බලලා ඉගෙනගෙන Engineering Technology ප්‍රැක්ටිකල් එකත් කළා 

අවුරුදු අටකට පස්සෙ වෙනම විෂයයන් තුනකින් උසස්පෙළ කරලා වයිෆ්ට මෙන්න මේ රිසාල්ට්ස් ආවා මේක Twitter දානවද නැද්ද කියලා කල්පනා කර කර ඉඳලා ඔන්න දැම්මා

රිසාල්ට් එක මෙන්න :smiling face with smiling eyes: 22 httpstcot2GLI4Qbzi",0
